,FIPS,x,y
2592,48197,16.684742,2.5184941
2593,48199,5.664318,-1.991208
2594,48201,3.1069772,-5.135805
2595,48203,8.493343,0.29519263
2596,48205,7.699339,10.481312
2597,48207,14.070751,5.037369
2598,48209,4.405529,-5.331094
2599,48211,8.222518,-3.727207
2600,48213,10.435387,4.969933
2601,48215,11.559372,-7.8079953
2602,48217,6.0540047,-1.0417325
2603,48219,8.654511,0.12470183
2604,48221,6.8403215,4.636061
2605,48223,7.4937296,0.7790592
2606,48225,8.7159815,7.749666
2607,48227,7.674949,10.3181
2608,48229,6.7258472,0.9323438
2609,48231,6.5422854,-3.5898373
2610,48233,10.759682,-2.1416667
2611,48235,13.145066,-0.2227358
2612,48237,7.9116993,10.416475
2613,48239,7.160537,-1.8624849
2614,48241,8.825498,2.682848
2615,48243,17.983364,0.6552589
2616,48245,3.6591153,0.41801256
2617,48247,9.517575,0.70687574
2618,48249,9.05856,1.8298415
2619,48251,4.47788,-4.637407
2620,48253,8.069475,11.140373
2621,48255,7.669911,10.47197
2622,48257,4.088224,-5.3359165
2623,48259,4.5868244,-3.7028904
2624,48261,8.051397,-3.601003
2625,48263,15.103559,0.64116514
2626,48265,7.01427,4.87322
2627,48267,17.261387,0.9969238
2628,48269,9.946779,-0.6449109
2629,48271,8.728974,7.7330937
2630,48273,8.207075,0.8939989
2631,48275,13.158363,2.7831213
2632,48277,6.456135,1.2315927
2633,48279,8.995172,1.0731541
2634,48281,6.214976,-0.3563342
2635,48283,7.594625,10.487986
2636,48285,13.670213,2.9020576
2637,48287,6.619848,1.6883368
2638,48289,13.97193,-1.8396746
2639,48291,4.678444,-5.0751843
2640,48293,8.717011,2.858056
2641,48295,11.092202,-2.0564861
2642,48297,8.750038,7.730062
2643,48299,18.291376,0.012291196
2644,48301,4.2229004,-5.746296
2645,48303,3.6746156,-1.6862756
2646,48305,8.968045,1.1018007
2647,48307,13.37939,1.4843885
2648,48309,3.751423,-1.6417216
2649,48311,3.7283442,3.6467717
2650,48313,7.7114434,10.488885
2651,48315,13.808358,1.9650804
2652,48317,7.990068,-4.026695
2653,48319,15.77379,0.6621199
2654,48321,8.803322,0.18147962
2655,48323,11.557882,-7.8090444
2656,48325,5.0376444,-3.4471817
2657,48327,17.251154,0.9447436
2658,48329,4.230353,-5.7281027
2659,48331,9.625406,2.7143397
2660,48333,15.775373,0.8718596
2661,48335,7.849449,10.477946
2662,48337,10.189028,2.5379295
2663,48339,3.7122366,-5.34207
2664,48341,8.304988,-3.916673
2665,48343,10.776439,4.487757
2666,48345,16.14887,0.51109636
2667,48347,7.9899583,1.9986936
2668,48349,8.585252,0.22720197
2669,48351,9.708186,5.433691
2670,48353,8.886947,2.4008837
2671,48355,3.6530142,-1.7061064
2672,48357,8.3191,-3.900844
2673,48359,5.5260596,-4.5357876
2674,48361,6.887572,-1.8229799
2675,48363,8.000341,-1.4058354
2676,48365,10.488477,-1.0811231
2677,48367,4.2866406,-4.1254773
2678,48369,7.9398093,-3.7807233
2679,48371,7.7021465,10.469288
2680,48373,6.152165,0.7584372
2681,48375,8.600899,-2.9564657
2682,48377,10.822289,3.0462608
2683,48379,17.152637,4.474186
2684,48381,5.5912285,-3.5565119
2685,48383,7.83641,-4.313955
2686,48385,17.197863,0.91864276
2687,48387,13.755851,1.7560768
2688,48389,7.673488,10.484228
2689,48391,13.132632,2.6467364
2690,48393,11.587937,-3.2121556
2691,48395,9.47324,2.6810777
2692,48397,4.022848,-5.474718
2693,48399,10.4681425,2.9171777
2694,48401,7.959686,10.277807
2695,48403,17.241585,0.9039195
2696,48405,13.824709,1.9190044
2697,48407,9.462809,4.3088913
2698,48409,7.5709834,-3.4710543
2699,48411,8.72617,7.735397
2700,48413,11.816654,-1.4289347
2701,48415,8.718951,-2.7548616
2702,48417,11.550786,-1.202128
2703,48419,9.028178,1.2795172
2704,48421,7.8190136,-2.715093
2705,48423,3.7107565,-1.6315291
2706,48425,5.6424823,3.690339
2707,48427,11.557301,-7.8038626
2708,48429,8.738194,7.7193475
2709,48431,8.0997925,-3.5985827
2710,48433,15.194788,0.5664376
2711,48435,9.981783,-0.67084175
2712,48437,8.7614355,-2.7264662
2713,48439,3.132479,-5.1491795
2714,48441,3.7745323,-1.6280569
2715,48443,16.205616,0.51478815
2716,48445,8.640955,-2.9286997
2717,48447,16.17807,0.49797165
2718,48449,8.00344,-3.374611
2719,48451,3.787608,-1.6656972
2720,48453,1.2467452,-2.748404
2721,48455,13.760921,1.7751775
2722,48457,8.724045,7.738284
2723,48459,6.4437995,1.2828568
2724,48461,7.9902425,-3.7375355
2725,48463,9.203228,0.73105544
2726,48465,7.945044,-3.4063854
2727,48467,6.047619,-1.0367099
2728,48469,3.5137365,-1.6857156
