,FIPS,x,y
323,12009,-11.427091,0.05039642
324,12011,-8.000498,5.3696175
325,12013,-5.5991235,-7.511459
326,12015,3.6630738,-5.203431
327,12017,6.173263,-3.4658751
328,12019,21.79914,1.8711662
329,12021,-3.8621407,-5.411026
330,12023,4.138482,-0.8879781
331,12027,15.558164,-1.4900508
332,12029,9.98089,15.205907
333,12031,-11.00305,9.006163
334,12033,11.195604,-6.762304
335,12035,-0.96645105,6.9069843
336,12037,6.4849772,8.356607
337,12039,-5.5123243,-4.2613807
338,12041,7.5876446,16.359217
339,12043,7.22699,15.451951
340,12045,7.106574,17.586958
341,12047,4.2595925,7.6739225
342,12049,5.806682,2.5171516
343,12051,2.4159276,2.7432551
344,12053,-0.3504445,-2.0533087
345,12055,13.504904,6.501616
346,12057,12.603967,2.4054499
347,12059,10.285605,15.783834
348,12061,3.7132967,-5.253194
349,12063,-3.9522984,-8.688948
350,12065,5.7472267,16.946226
351,12067,15.401297,8.188408
352,12069,1.4591638,-5.9120607
353,12071,18.857435,0.358743
354,12073,-8.012458,7.4345846
355,12075,2.7836254,1.618326
356,12077,15.27394,8.097723
357,12079,10.136491,15.413041
358,12081,13.8155365,-3.474252
359,12083,11.663255,3.5413656
360,12085,-10.060804,13.051033
361,12086,-4.6897845,13.752976
362,12087,-12.218739,6.5901875
363,12089,7.319077,-3.1136296
364,12091,1.4640528,-5.9236107
365,12093,11.159704,-6.729496
366,12095,-5.921688,3.4050667
367,12097,3.7435164,-11.069259
368,12099,-10.9949255,9.014521
369,12101,-0.5677476,-2.2854164
370,12103,-8.012239,7.4346933
371,12105,20.098728,7.4405813
372,12107,-0.59598374,-0.8510314
373,12109,7.0542617,4.2337327
374,12111,7.7508,0.55537176
375,12113,8.067532,-9.082519
376,12115,13.52297,19.218987
377,12117,9.132018,-0.9569473
378,12119,16.003658,2.0179608
379,12121,2.7946346,1.3880041
380,12123,10.265353,17.00868
381,12125,1.7249428,-4.180498
382,12127,-4.3980646,-3.8829083
383,12129,-5.8250012,0.0870934
384,12131,11.621305,-7.140749
385,12133,6.054579,2.0526125
386,13001,7.582325,16.390358
387,13003,5.5812736,7.1733403
388,13005,6.023514,7.871975
389,13007,13.488389,9.737413
390,13009,2.567443,2.204095
391,13011,0.4182826,12.192739
392,13013,5.0126567,-1.3660507
393,13015,-0.972447,6.9217196
394,13017,3.6035936,9.025495
395,13019,7.526746,14.567947
396,13023,-4.850318,4.699857
397,13025,7.4940023,16.288467
398,13027,-5.5990562,-7.5120025
399,13029,-2.8504677,4.01757
400,13031,-4.7619267,-1.7242608
401,13033,9.738852,17.459652
402,13035,0.020845754,2.700918
403,13037,-9.8930435,0.7975247
404,13039,-1.6666301,5.4172053
405,13043,5.0057344,7.429142
406,13045,16.099321,2.1046116
407,13047,4.5595098,-1.1364251
408,13049,6.5469947,8.437912
409,13051,4.3368287,-9.560303
410,13055,6.0530996,2.0540323
411,13057,-10.237122,13.233335
412,13059,15.854813,1.8775928
413,13061,12.926019,9.370275
414,13063,-10.97645,9.032882
415,13065,13.6264515,16.55272
416,13067,14.053047,-7.391422
417,13069,2.7653053,1.5769455
418,13071,2.7960627,1.3562614
419,13073,-13.278777,3.3355954
420,13075,7.4483943,14.730923
421,13077,-1.8526026,7.0278063
422,13079,5.337429,16.443295
423,13081,-6.8960614,14.925366
424,13083,0.5454004,4.8541393
425,13085,10.360205,3.381858
426,13087,5.8331265,2.4649372
427,13089,-4.412214,15.749462
428,13091,3.2029686,8.918096
429,13093,4.203164,7.61765
430,13095,17.252237,1.4254208
431,13097,-0.54659635,-10.322235
432,13099,9.227523,-7.0890207
433,13103,9.552064,-1.9519428
434,13105,7.5292583,14.5681715
435,13107,-6.854868,14.87945
436,13109,5.399373,7.649848
437,13111,-3.3156397,17.314465
438,13113,-1.6901942,7.0336766
439,13115,10.582838,6.6491
440,13117,3.4146333,-4.94977
441,13119,9.841738,17.394651
442,13121,-4.601829,6.020862
443,13123,3.109629,3.5008473
444,13125,2.8564076,11.0485
445,13127,-5.992257,9.171995
446,13129,-1.14711,-4.7025065
447,13131,5.676052,2.9726639
448,13133,0.30535698,12.002537
449,13135,-6.974583,11.191218
450,13137,2.0597296,6.6579294
451,13139,-9.080762,-1.8019065
452,13141,11.55904,-9.526373
453,13143,1.3814498,2.4739137
454,13145,-2.9244943,4.0537944
455,13147,0.42832842,2.1698792
456,13149,-4.841225,4.693683
457,13151,-14.003333,7.841737
458,13153,-9.689709,5.9708633
459,13155,5.7905054,7.636284
460,13157,-3.3963177,-10.19963
461,13159,12.085752,1.0459312
462,13161,-5.5990934,-7.5121403
463,13163,-5.59894,-7.5121555
464,13165,11.559041,-9.526372
465,13167,9.227273,-7.09058
466,13169,-5.2343946,-0.22144629
467,13171,-3.6098318,-3.0663576
468,13173,6.4686093,8.275402
469,13175,2.775904,1.0297303
470,13177,16.099508,13.997494
471,13179,2.8636355,-0.117391296
472,13181,4.4646726,14.859243
473,13183,7.6915836,17.75222
474,13185,16.098972,2.1046007
475,13187,-6.0479774,0.21360016
476,13189,10.2381935,17.00391
477,13191,12.2062645,5.6342955
478,13193,3.0509152,9.397067
479,13195,1.6406317,-1.9888453
480,13197,15.061738,7.133419
481,13199,10.437245,15.979654
482,13201,14.827575,8.815465
483,13205,-6.863174,14.888392
484,13207,16.64912,14.427411
485,13209,15.411572,8.1974325
486,13211,10.039705,2.0151236
487,13213,2.3581874,2.875917
488,13215,3.508359,-5.0458856
489,13217,-0.9670051,6.921897
490,13219,-0.76097435,8.480953
491,13221,0.6768108,5.07217
492,13223,-14.003308,7.841797
493,13225,0.6458858,2.1217487
494,13227,16.063398,13.971538
495,13229,8.132452,17.714275
496,13231,-0.3508446,13.344627
497,13233,2.4599595,2.5586908
498,13235,6.468399,8.311958
499,13237,0.027891535,3.29846
500,13241,7.7606726,17.313528
501,13243,-3.203027,-1.8167627
502,13245,3.5134187,-5.0519114
503,13247,-3.3965461,-10.199474
504,13249,8.248487,12.366657
505,13251,7.2289534,15.451206
506,13253,5.5598793,7.1983805
507,13255,3.351585,-0.4408723
508,13257,-10.046439,13.035784
509,13259,-9.892924,0.7978008
510,13261,2.829461,-10.268997
511,13263,13.604867,16.532099
512,13265,13.082505,9.531061
513,13267,5.700077,3.0252166
514,13269,5.6813617,7.053958
515,13271,3.7117138,9.070323
516,13273,5.7634916,6.9715004
517,13275,2.5837367,2.1564982
518,13277,2.3684914,2.851368
519,13279,5.945355,2.2429726
520,13281,-4.8298683,4.6801944
521,13283,5.8119674,6.905761
522,13285,4.0928807,-0.85467064
523,13287,9.23401,-7.278424
524,13289,15.36023,8.171591
525,13291,16.908361,4.6524043
526,13293,5.575702,2.9653072
527,13295,6.1428585,-4.972004
528,13297,-1.4144175,7.025834
529,13299,15.529875,-1.4666612
530,13301,13.656943,16.592028
531,13303,10.337848,16.000364
532,13305,-0.54725504,-10.322166
533,13309,9.23622,-7.2781715
534,13311,1.6017724,-1.9460438
535,13313,-0.7805493,6.9398575
536,13315,5.7480383,6.988778
537,13317,6.0801773,7.915346
538,13319,15.417722,8.202344
539,13321,-0.48373368,3.2481759
540,15001,7.6962767,0.0016292671
541,15003,2.4303296,-8.051378
542,15007,17.533821,-3.692309
543,15009,-1.2451723,17.011263
544,16001,8.256823,3.41178
545,16003,2.9135551,11.664904
546,16005,5.0529346,-8.472433
547,16007,10.606412,11.231626
548,16009,1.6982973,-4.2193527
549,16011,6.313,-5.130515
550,16013,15.554855,3.7828226
551,16015,7.868464,10.9194565
552,16017,-0.3601131,18.14399
553,16019,-7.3989515,-3.9672666
554,16021,5.402651,16.495232
555,16023,11.505373,13.604845
556,16025,11.731235,13.052254
557,16027,-12.218861,6.589954
558,16029,7.38919,9.925072
559,16031,0.094311394,3.0070286
560,16033,2.719654,12.484342
561,16035,4.6769485,15.131253
562,16037,8.090384,11.988147
563,16039,0.36980352,1.634364
564,16041,-10.055436,13.04522
565,16043,12.068992,1.0625741
566,16045,0.48567948,4.665027
567,16047,0.6768341,5.072021
568,16049,7.353568,15.66068
569,16051,16.521114,14.325352
570,16053,8.776967,5.3386326
571,16055,-6.9743867,11.189668
572,16057,2.1163235,5.7279882
573,16059,14.15827,9.168681
574,16061,2.9468338,11.638607
575,16063,10.248537,10.331937
576,16065,4.18576,2.515504
577,16067,1.2536138,-10.328871
578,16069,9.453823,-3.3185291
579,16071,10.61338,11.641168
580,16073,4.1953673,13.263848
581,16075,6.311185,-5.128716
582,16077,7.641109,11.845541
583,16079,4.6853304,7.6285453
584,16081,-3.5715048,12.746185
585,16083,-5.9930143,9.1715
586,16085,6.884167,11.0217285
587,16087,16.33413,8.180099
588,17001,-0.60866845,-2.332129
589,17003,5.801437,6.913429
590,17005,13.506052,-5.5372605
591,17007,-2.372588,3.7724042
592,17009,8.453575,11.081431
593,17011,7.529861,-10.011334
594,17013,8.80537,11.240677
595,17015,12.10068,1.0320216
596,17017,4.783593,12.459539
597,17019,-4.6858373,13.758015
598,17021,-6.868693,8.268347
599,17023,6.1729655,-6.434828
600,17025,-4.850618,4.703623
601,17027,-9.551557,-5.190873
602,17029,-6.6796727,7.133887
603,17031,2.8528671,-3.0851061
604,17033,-5.6082335,7.7028017
605,17035,6.864802,11.062312
606,17037,0.85772026,8.5477915
607,17039,13.478926,-5.55028
608,17041,10.162284,1.8672225
609,17043,5.073949,-8.451393
610,17045,-5.629437,7.7298627
611,17047,10.695356,10.334005
612,17049,7.789212,0.13672492
613,17051,-0.29725903,3.0567293
614,17053,1.384885,13.138906
615,17055,4.1869626,2.5183716
616,17057,14.658554,-4.9547367
617,17059,14.695524,8.842364
618,17061,5.5841613,16.72678
619,17063,-2.4935133,3.7871044
620,17065,7.644228,11.796441
621,17067,0.30783248,12.004867
622,17069,14.780097,9.076947
623,17071,8.067482,-9.0825615
624,17073,17.702978,3.0231829
625,17075,1.6877447,-4.2630653
626,17077,-8.599885,8.953278
627,17079,5.406508,11.308594
628,17081,2.3807867,4.4954925
629,17083,16.814335,14.96866
630,17085,-9.537703,-5.19828
631,17087,1.4753401,13.128489
632,17089,18.355062,6.5462966
633,17091,7.781713,20.017895
634,17093,-10.439911,-1.2879792
635,17095,-5.7600327,-6.1643324
636,17097,-8.590866,8.962583
637,17099,-13.60743,3.3116682
638,17101,12.108341,5.9991236
639,17103,-6.4235997,0.32484877
640,17105,1.0761843,-5.9925656
641,17107,1.6466349,-6.1072226
642,17109,-5.658358,3.630232
643,17111,11.03867,0.46315464
644,17113,-7.9927325,5.370928
645,17115,13.537067,19.202845
646,17117,-2.0910938,-0.78722644
647,17119,13.58485,-3.6737256
648,17121,7.8003025,0.20782696
649,17123,5.734917,11.064831
650,17125,-3.042395,0.9362106
651,17127,12.155474,5.865411
652,17129,-0.5265679,13.071985
653,17131,0.9239634,13.217174
654,17133,4.317603,-3.152797
655,17135,-4.9629793,-0.34242052
656,17137,2.7858293,3.7903724
657,17139,0.845207,13.345909
658,17141,-1.6827668,5.1909866
659,17143,-2.0542557,-0.73790216
660,17145,7.7692766,0.53283715
661,17147,-0.28844386,13.386882
662,17149,-2.59476,1.2036629
663,17151,14.68169,9.07282
664,17153,8.257058,3.410976
665,17155,-3.9347858,12.423799
666,17157,-6.8686824,8.26837
667,17159,-2.5965443,1.2026619
668,17161,6.350618,-11.472246
669,17163,6.0473022,-11.134944
670,17165,9.98146,17.254034
671,17167,-10.995033,9.014416
672,17169,10.663136,11.327899
673,17171,8.795952,11.23763
674,17173,10.324211,1.6576152
675,17175,10.540954,11.026863
676,17177,2.2693446,6.182282
677,17179,-7.576159,-2.1108634
678,17181,0.5457536,4.8352914
679,17183,-11.42654,0.04579497
680,17185,4.977388,12.003517
681,17187,6.0868864,-6.4995065
682,17189,-13.592367,3.3126976
683,17191,0.6446608,5.0009665
684,17193,-3.0138643,0.94956094
685,17195,-9.541752,-5.196107
686,17197,-0.45419842,-2.1641145
687,17199,3.2548375,-0.36898685
688,17201,0.62392783,8.650296
689,17203,-2.7783475,4.0308867
690,18001,-6.612335,0.3198874
691,18003,17.252546,1.425293
692,18005,5.0127087,-1.361782
693,18007,4.7574697,13.67275
694,18009,-4.849093,4.695428
695,18011,-2.5383716,3.7326012
696,18013,0.67339855,13.482695
697,18015,10.185694,1.8373835
698,18017,-8.765477,3.7728891
699,18019,-4.387127,7.7446213
700,18021,8.875113,5.4572697
701,18023,-8.0775175,-6.576346
702,18025,16.479284,8.181516
703,18027,-6.163252,0.26179403
704,18029,-1.674044,4.6299253
705,18031,16.778074,14.56093
706,18033,-5.7360477,-3.9133625
707,18035,-2.1421206,14.511058
708,18037,-2.442457,4.4721513
709,18039,3.8713698,6.3078575
710,18041,-0.09323609,2.7744467
711,18043,18.848974,0.30778304
712,18045,6.127777,-6.465104
713,18047,16.883587,15.10442
714,18049,1.1927975,-10.272567
715,18051,-5.9213967,0.15082678
716,18053,3.2479258,-0.36363757
717,18055,3.1242883,3.5506725
718,18057,3.2829564,-4.828806
719,18059,17.533714,-3.692299
720,18061,-7.101106,0.2933123
721,18063,5.008077,-3.983645
722,18065,8.000242,1.6636679
723,18067,-5.995804,9.16841
724,18069,-6.4568143,0.34783915
725,18071,1.9413737,6.8103952
726,18073,7.046781,4.226401
727,18075,-0.46555516,3.2425613
728,18077,-8.077454,-6.5763946
729,18079,1.7042158,-2.0574
730,18081,11.767851,-1.4404114
731,18083,-8.718826,3.726737
732,18085,-5.997418,9.166906
733,18087,-2.6161726,4.2888823
734,18089,-5.7237244,-3.9282444
735,18091,15.256614,0.08986281
736,18093,2.0496535,6.734281
737,18095,15.858141,1.8811891
738,18097,5.2301493,-8.254684
739,18099,1.8808571,6.933976
740,18101,5.475714,11.316286
741,18103,2.562266,3.9435775
742,18105,-5.6606636,3.6289277
743,18107,8.257474,3.4105048
744,18109,-2.3006217,3.471409
745,18111,12.051209,1.0757089
746,18113,-1.7756989,4.72554
747,18115,7.7743974,10.606514
748,18117,8.132362,17.751158
749,18119,0.12779348,3.827281
750,18121,0.52441144,4.783817
751,18123,-5.6081567,7.7027574
752,18125,1.4578604,13.133129
753,18127,7.725185,0.60105985
754,18129,10.365981,3.376166
755,18131,5.1358867,16.218206
756,18133,-6.4698224,0.34270167
757,18135,0.3146641,2.2954404
758,18137,-5.4775906,-0.11001293
759,18139,6.0998588,-6.4880033
760,18141,-10.944226,9.066204
761,18143,-3.3401031,17.333202
762,18145,1.8929704,6.907385
763,18147,10.202234,1.8142034
764,18149,0.08188742,2.947001
765,18151,-5.877839,0.12880872
766,18153,14.947417,18.168962
767,18155,5.2501354,16.253305
768,18157,6.387322,-11.511646
769,18159,0.6730206,13.485536
770,18161,10.765959,10.302589
771,18163,4.776067,-8.868965
772,18165,-2.7228575,1.1142771
773,18167,18.876352,0.28670147
774,18169,1.542758,-1.8836402
775,18171,6.383346,10.202708
776,18173,-2.3079507,3.6313872
777,18175,5.0327005,3.4504607
778,18177,3.2410634,-0.35644472
779,18179,16.59015,14.367123
780,18181,16.756575,14.735381
781,18183,-2.342129,-8.389939
782,19001,8.024852,11.175828
783,19003,10.670807,12.051707
784,19005,12.0489,1.0779911
785,19007,-4.8669696,4.704776
786,19009,10.528041,10.4241
787,19011,1.7350377,-4.1665025
788,19013,-1.2692758,-2.727359
789,19015,16.417711,14.270512
790,19017,10.305146,3.435102
791,19019,16.844088,15.030809
792,19021,1.2155766,-10.295453
793,19023,0.9864445,13.1328745
794,19025,5.4015045,11.339224
795,19027,16.884583,15.110369
796,19029,5.12965,16.209494
797,19031,-0.38719964,13.326639
798,19033,-1.2452401,17.0111
799,19035,5.6544952,11.142798
800,19037,16.315447,5.9199004
801,19039,-0.5465936,-10.322244
802,19041,0.6051442,12.53299
803,19043,0.30514035,12.003194
804,19045,-7.1596975,5.249275
805,19047,13.507211,-5.5368743
806,19049,-13.468355,3.3192463
807,19051,5.3970823,11.260622
808,19053,15.229951,8.091192
809,19055,0.36356935,13.536426
810,19057,-0.32399574,-2.0260873
811,19059,13.507795,-5.536439
812,19061,-5.705789,3.5947695
813,19063,4.6850057,13.269983
814,19065,0.30603915,4.305991
815,19067,6.1702228,-6.435715
816,19069,6.5713177,10.681506
817,19071,8.0285635,11.175903
818,19073,4.769755,13.571256
819,19075,16.315435,5.9199033
820,19077,6.865125,11.064512
821,19079,0.90044606,12.955639
822,19081,6.8674674,11.06158
823,19083,13.507362,-5.536702
824,19085,0.85264164,13.338235
825,19087,6.1724744,-3.4659657
826,19089,7.675212,11.707617
827,19091,6.7708845,10.453669
828,19093,7.299983,9.977032
829,19095,-0.025093203,13.472051
830,19097,0.350072,12.077896
831,19099,-7.3298497,0.23571977
832,19101,7.576134,17.744383
833,19103,-1.9379714,1.4842296
834,19105,10.2844925,1.7060752
835,19107,4.7605963,12.55716
836,19109,13.478295,-5.550876
837,19111,5.0106125,-3.9858284
838,19113,9.199786,-1.0181516
839,19115,5.127601,16.140327
840,19117,4.6400366,14.028979
841,19119,-3.5866935,12.731513
842,19121,-0.48915687,13.122886
843,19123,-7.5767255,-2.1106741
844,19125,16.055473,13.965375
845,19127,13.354612,4.3687778
846,19129,-0.11157541,13.451382
847,19131,6.5651703,10.690262
